Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
05-06-2023,Latin America,Laptops,Laptop A,71,1308.909296,92932.56002
05-06-2023,Latin America,Laptops,Laptop B,135,662.4791534,89434.68571
05-06-2023,Latin America,Laptops,Laptop C,97,1473.923879,142970.6163
05-06-2023,Latin America,Tablets,Tablet A,55,564.1672477,31029.19862
05-06-2023,Latin America,Tablets,Tablet B,36,216.9104314,7808.775531
05-06-2023,Latin America,Tablets,Tablet C,64,590.8229314,37812.66761
05-06-2023,Latin America,Tablets,Tablet D,98,360.4732297,35326.37651
05-06-2023,Latin America,Wearables,Smartwatch A,470,85.23593917,40060.89141
05-06-2023,Latin America,Wearables,Smartwatch B,131,132.7404299,17388.99632
05-06-2023,Latin America,Wearables,Fitness Tracker,234,67.20218636,15725.31161
05-06-2023,Middle East & Africa,Smartphones,Model A,33,134.6722025,4444.182682
05-06-2023,Middle East & Africa,Smartphones,Model B,36,135.3246852,4871.688667
05-06-2023,Middle East & Africa,Smartphones,Model C,34,173.1146524,5885.898182
05-06-2023,Middle East & Africa,Smartphones,Model D,48,146.7992958,7046.366196
05-06-2023,Middle East & Africa,Laptops,Laptop A,100,956.2885986,95628.85986
05-06-2023,Middle East & Africa,Laptops,Laptop B,150,971.6430971,145746.4646
05-06-2023,Middle East & Africa,Laptops,Laptop C,105,930.750342,97728.78591
05-06-2023,Middle East & Africa,Tablets,Tablet A,84,232.1912984,19504.06907
05-06-2023,Middle East & Africa,Tablets,Tablet B,26,331.3436976,8614.936136
05-06-2023,Middle East & Africa,Tablets,Tablet C,20,629.1692788,12583.38558
05-06-2023,Middle East & Africa,Tablets,Tablet D,86,434.6253753,37377.78228
05-06-2023,Middle East & Africa,Wearables,Smartwatch A,405,199.5238155,80807.14529
05-06-2023,Middle East & Africa,Wearables,Smartwatch B,278,198.5596694,55199.5881
05-06-2023,Middle East & Africa,Wearables,Fitness Tracker,347,57.58335643,19981.42468
06-06-2023,North America,Smartphones,Model A,32,170.7855353,5465.13713
06-06-2023,North America,Smartphones,Model B,24,275.6381688,6615.316052
06-06-2023,North America,Smartphones,Model C,16,249.2837879,3988.540607
06-06-2023,North America,Smartphones,Model D,22,261.7970801,5759.535763
06-06-2023,North America,Laptops,Laptop A,173,736.915119,127486.3156
06-06-2023,North America,Laptops,Laptop B,65,1051.530653,68349.49244
06-06-2023,North America,Laptops,Laptop C,98,906.7423872,88860.75394
06-06-2023,North America,Tablets,Tablet A,56,765.036842,42842.06315
06-06-2023,North America,Tablets,Tablet B,27,299.8516628,8095.994894
06-06-2023,North America,Tablets,Tablet C,95,291.2358367,27667.40448
06-06-2023,North America,Tablets,Tablet D,87,616.486049,53634.28626
06-06-2023,North America,Wearables,Smartwatch A,181,62.24474748,11266.29929
06-06-2023,North America,Wearables,Smartwatch B,80,145.9544568,11676.35654
06-06-2023,North America,Wearables,Fitness Tracker,24,151.2141251,3629.139001
06-06-2023,Europe,Smartphones,Model A,7,291.4983116,2040.488181
06-06-2023,Europe,Smartphones,Model B,25,120.5823485,3014.558713
06-06-2023,Europe,Smartphones,Model C,44,246.3051231,10837.42541
06-06-2023,Europe,Smartphones,Model D,35,138.5043282,4847.651487
06-06-2023,Europe,Laptops,Laptop A,29,991.1531743,28743.44206
06-06-2023,Europe,Laptops,Laptop B,174,1281.444604,222971.3611
06-06-2023,Europe,Laptops,Laptop C,129,1289.730292,166375.2076
06-06-2023,Europe,Tablets,Tablet A,84,400.1321688,33611.10218
06-06-2023,Europe,Tablets,Tablet B,36,515.8481662,18570.53398
06-06-2023,Europe,Tablets,Tablet C,46,394.4727634,18145.74712
06-06-2023,Europe,Tablets,Tablet D,13,412.5324068,5362.921289
06-06-2023,Europe,Wearables,Smartwatch A,334,88.52287487,29566.64021
06-06-2023,Europe,Wearables,Smartwatch B,354,143.8503995,50923.04142
06-06-2023,Europe,Wearables,Fitness Tracker,180,135.8925868,24460.66562
06-06-2023,Asia Pacific,Smartphones,Model A,22,178.6077572,3929.370658
06-06-2023,Asia Pacific,Smartphones,Model B,42,203.3320992,8539.948165
06-06-2023,Asia Pacific,Smartphones,Model C,10,217.5974623,2175.974623
06-06-2023,Asia Pacific,Smartphones,Model D,45,280.6413336,12628.86001
06-06-2023,Asia Pacific,Laptops,Laptop A,84,588.1800612,49407.12514
06-06-2023,Asia Pacific,Laptops,Laptop B,158,1431.158091,226122.9784
06-06-2023,Asia Pacific,Laptops,Laptop C,191,1409.709665,269254.5461
06-06-2023,Asia Pacific,Tablets,Tablet A,25,272.2282788,6805.70697
06-06-2023,Asia Pacific,Tablets,Tablet B,73,301.1610147,21984.75408
06-06-2023,Asia Pacific,Tablets,Tablet C,75,377.4631408,28309.73556
06-06-2023,Asia Pacific,Tablets,Tablet D,56,752.4839522,42139.10132
06-06-2023,Asia Pacific,Wearables,Smartwatch A,25,91.33939022,2283.484755
06-06-2023,Asia Pacific,Wearables,Smartwatch B,187,105.5344229,19734.93708
06-06-2023,Asia Pacific,Wearables,Fitness Tracker,303,127.5305527,38641.75748
06-06-2023,Latin America,Smartphones,Model A,32,276.4108809,8845.148187
06-06-2023,Latin America,Smartphones,Model B,15,288.1913243,4322.869864
06-06-2023,Latin America,Smartphones,Model C,17,254.9711595,4334.509711
06-06-2023,Latin America,Smartphones,Model D,35,173.5379045,6073.826658
06-06-2023,Latin America,Laptops,Laptop A,40,810.2778358,32411.11343
06-06-2023,Latin America,Laptops,Laptop B,59,548.9118253,32385.79769
06-06-2023,Latin America,Laptops,Laptop C,56,989.4015853,55406.48877
06-06-2023,Latin America,Tablets,Tablet A,62,652.956102,40483.27832
06-06-2023,Latin America,Tablets,Tablet B,30,516.5433159,15496.29948
06-06-2023,Latin America,Tablets,Tablet C,82,704.4089052,57761.53022
06-06-2023,Latin America,Tablets,Tablet D,5,605.0328984,3025.164492
06-06-2023,Latin America,Wearables,Smartwatch A,299,119.9286554,35858.66798
06-06-2023,Latin America,Wearables,Smartwatch B,395,160.5527955,63418.35421
06-06-2023,Latin America,Wearables,Fitness Tracker,470,146.664574,68932.34979
06-06-2023,Middle East & Africa,Smartphones,Model A,42,223.6044557,9391.387141
06-06-2023,Middle East & Africa,Smartphones,Model B,38,251.4321661,9554.422311
06-06-2023,Middle East & Africa,Smartphones,Model C,19,161.3347943,3065.361092
06-06-2023,Middle East & Africa,Smartphones,Model D,49,261.1146906,12794.61984
06-06-2023,Middle East & Africa,Laptops,Laptop A,22,928.1348447,20418.96658
06-06-2023,Middle East & Africa,Laptops,Laptop B,11,1465.152552,16116.67808
06-06-2023,Middle East & Africa,Laptops,Laptop C,118,1031.467496,121713.1645
06-06-2023,Middle East & Africa,Tablets,Tablet A,70,590.101509,41307.10563
06-06-2023,Middle East & Africa,Tablets,Tablet B,8,730.9480743,5847.584595
06-06-2023,Middle East & Africa,Tablets,Tablet C,89,393.9480704,35061.37826
06-06-2023,Middle East & Africa,Tablets,Tablet D,6,390.8187105,2344.912263
06-06-2023,Middle East & Africa,Wearables,Smartwatch A,429,86.85576387,37261.1227
06-06-2023,Middle East & Africa,Wearables,Smartwatch B,282,82.73196157,23330.41316
06-06-2023,Middle East & Africa,Wearables,Fitness Tracker,436,103.8455645,45276.6661
07-06-2023,North America,Smartphones,Model A,36,193.7272084,6974.179501
07-06-2023,North America,Smartphones,Model B,23,268.4861604,6175.18169
07-06-2023,North America,Smartphones,Model C,26,290.6644321,7557.275234
07-06-2023,North America,Smartphones,Model D,28,129.6355461,3629.79529
07-06-2023,North America,Laptops,Laptop A,164,535.8623985,87881.43335
07-06-2023,North America,Laptops,Laptop B,90,1233.830119,111044.7107
07-06-2023,North America,Laptops,Laptop C,89,698.5829782,62173.88506
07-06-2023,North America,Tablets,Tablet A,13,309.79863,4027.382189
07-06-2023,North America,Tablets,Tablet B,54,226.9960782,12257.78822
07-06-2023,North America,Tablets,Tablet C,28,594.2274543,16638.36872
07-06-2023,North America,Tablets,Tablet D,65,312.0610498,20283.96823
07-06-2023,North America,Wearables,Smartwatch A,242,72.89622964,17640.88757
07-06-2023,North America,Wearables,Smartwatch B,172,118.0612639,20306.53738
07-06-2023,North America,Wearables,Fitness Tracker,414,98.12363838,40623.18629
07-06-2023,Europe,Smartphones,Model A,33,106.5821594,3517.21126
07-06-2023,Europe,Smartphones,Model B,47,219.5568619,10319.17251
07-06-2023,Europe,Smartphones,Model C,35,103.6652337,3628.28318
07-06-2023,Europe,Smartphones,Model D,10,248.2903536,2482.903536
07-06-2023,Europe,Laptops,Laptop A,192,1260.532202,242022.1828
07-06-2023,Europe,Laptops,Laptop B,120,1109.711489,133165.3787
07-06-2023,Europe,Laptops,Laptop C,21,1145.690668,24059.50404
07-06-2023,Europe,Tablets,Tablet A,25,202.6119149,5065.297872
07-06-2023,Europe,Tablets,Tablet B,55,630.0348696,34651.91783
07-06-2023,Europe,Tablets,Tablet C,27,400.7466135,10820.15856
07-06-2023,Europe,Tablets,Tablet D,46,405.2460776,18641.31957
07-06-2023,Europe,Wearables,Smartwatch A,316,136.7767689,43221.45896
07-06-2023,Europe,Wearables,Smartwatch B,289,124.1916969,35891.40042
07-06-2023,Europe,Wearables,Fitness Tracker,94,198.6143233,18669.74639
07-06-2023,Asia Pacific,Smartphones,Model A,3,207.3437255,622.0311764
07-06-2023,Asia Pacific,Smartphones,Model B,48,141.6093309,6797.247881
07-06-2023,Asia Pacific,Smartphones,Model C,49,162.1393316,7944.827248
07-06-2023,Asia Pacific,Smartphones,Model D,7,277.8580044,1945.006031
07-06-2023,Asia Pacific,Laptops,Laptop A,191,1396.578849,266746.5601
07-06-2023,Asia Pacific,Laptops,Laptop B,34,975.9759687,33183.18293
07-06-2023,Asia Pacific,Laptops,Laptop C,164,1215.22929,199297.6035
07-06-2023,Asia Pacific,Tablets,Tablet A,97,786.9491563,76334.06816
07-06-2023,Asia Pacific,Tablets,Tablet B,59,732.1603578,43197.46111
07-06-2023,Asia Pacific,Tablets,Tablet C,43,700.9970133,30142.87157
07-06-2023,Asia Pacific,Tablets,Tablet D,90,705.826062,63524.34558
07-06-2023,Asia Pacific,Wearables,Smartwatch A,161,126.1665929,20312.82146
07-06-2023,Asia Pacific,Wearables,Smartwatch B,271,89.71604969,24313.04947
07-06-2023,Asia Pacific,Wearables,Fitness Tracker,405,87.96266048,35624.8775
07-06-2023,Latin America,Smartphones,Model A,20,290.0649078,5801.298156
07-06-2023,Latin America,Smartphones,Model B,39,240.2134366,9368.324028
07-06-2023,Latin America,Smartphones,Model C,29,210.4646737,6103.475538
07-06-2023,Latin America,Smartphones,Model D,24,209.4230217,5026.15252
07-06-2023,Latin America,Laptops,Laptop A,67,858.878288,57544.8453
07-06-2023,Latin America,Laptops,Laptop B,28,561.1029565,15710.88278
07-06-2023,Latin America,Laptops,Laptop C,199,1416.000543,281784.108
07-06-2023,Latin America,Tablets,Tablet A,72,283.1284655,20385.24951
07-06-2023,Latin America,Tablets,Tablet B,48,682.7199769,32770.55889
07-06-2023,Latin America,Tablets,Tablet C,65,543.5319162,35329.57455
07-06-2023,Latin America,Tablets,Tablet D,34,693.9259653,23593.48282
07-06-2023,Latin America,Wearables,Smartwatch A,74,175.9207313,13018.13412
07-06-2023,Latin America,Wearables,Smartwatch B,199,150.1097937,29871.84894
07-06-2023,Latin America,Wearables,Fitness Tracker,441,81.41218844,35902.7751
07-06-2023,Middle East & Africa,Smartphones,Model A,8,182.7033709,1461.626967
07-06-2023,Middle East & Africa,Smartphones,Model B,10,127.5340529,1275.340529
07-06-2023,Middle East & Africa,Smartphones,Model C,4,278.4051138,1113.620455
07-06-2023,Middle East & Africa,Smartphones,Model D,35,143.9994305,5039.980069
07-06-2023,Middle East & Africa,Laptops,Laptop A,149,1251.191636,186427.5538
07-06-2023,Middle East & Africa,Laptops,Laptop B,87,1293.995311,112577.592
07-06-2023,Middle East & Africa,Laptops,Laptop C,100,1267.184614,126718.4614
07-06-2023,Middle East & Africa,Tablets,Tablet A,69,698.4756337,48194.81873
07-06-2023,Middle East & Africa,Tablets,Tablet B,19,450.0518674,8550.98548
07-06-2023,Middle East & Africa,Tablets,Tablet C,71,721.2163369,51206.35992
07-06-2023,Middle East & Africa,Tablets,Tablet D,23,277.2569262,6376.909303
07-06-2023,Middle East & Africa,Wearables,Smartwatch A,23,141.1217592,3245.800461
07-06-2023,Middle East & Africa,Wearables,Smartwatch B,184,191.9349351,35316.02805
07-06-2023,Middle East & Africa,Wearables,Fitness Tracker,192,151.6510662,29117.00471
08-06-2023,North America,Smartphones,Model A,31,236.3456874,7326.71631
08-06-2023,North America,Smartphones,Model B,6,129.9619255,779.7715529
08-06-2023,North America,Smartphones,Model C,31,190.1194258,5893.7022
08-06-2023,North America,Smartphones,Model D,3,169.823854,509.4715621
08-06-2023,North America,Laptops,Laptop A,196,872.4267512,170995.6432
08-06-2023,North America,Laptops,Laptop B,73,1304.926678,95259.64752
08-06-2023,North America,Laptops,Laptop C,94,1073.917444,100948.2397
08-06-2023,North America,Tablets,Tablet A,60,707.0591927,42423.55156
08-06-2023,North America,Tablets,Tablet B,8,528.2234862,4225.787889
08-06-2023,North America,Tablets,Tablet C,37,221.3020212,8188.174786
08-06-2023,North America,Tablets,Tablet D,28,365.2254089,10226.31145
08-06-2023,North America,Wearables,Smartwatch A,444,123.8705934,54998.54347
08-06-2023,North America,Wearables,Smartwatch B,443,137.0292355,60703.95132
08-06-2023,North America,Wearables,Fitness Tracker,386,130.4462802,50352.26416
08-06-2023,Europe,Smartphones,Model A,45,175.9252933,7916.638198
08-06-2023,Europe,Smartphones,Model B,20,164.4942226,3289.884451
08-06-2023,Europe,Smartphones,Model C,40,250.1029855,10004.11942
08-06-2023,Europe,Smartphones,Model D,23,131.8920196,3033.51645
08-06-2023,Europe,Laptops,Laptop A,38,1352.304526,51387.572
08-06-2023,Europe,Laptops,Laptop B,107,546.5184963,58477.47911
08-06-2023,Europe,Laptops,Laptop C,57,1413.608024,80575.65736
08-06-2023,Europe,Tablets,Tablet A,70,257.2242847,18005.69993
08-06-2023,Europe,Tablets,Tablet B,10,417.9147478,4179.147478
08-06-2023,Europe,Tablets,Tablet C,63,634.515468,39974.47448
08-06-2023,Europe,Tablets,Tablet D,98,549.5610445,53856.98236
08-06-2023,Europe,Wearables,Smartwatch A,488,164.486986,80269.64918
08-06-2023,Europe,Wearables,Smartwatch B,293,196.9877478,57717.41011
08-06-2023,Europe,Wearables,Fitness Tracker,42,77.24648548,3244.35239
08-06-2023,Asia Pacific,Smartphones,Model A,25,138.960816,3474.020399
08-06-2023,Asia Pacific,Smartphones,Model B,20,262.1239733,5242.479465
08-06-2023,Asia Pacific,Smartphones,Model C,42,199.01849,8358.77658
08-06-2023,Asia Pacific,Smartphones,Model D,15,246.2215921,3693.323882
08-06-2023,Asia Pacific,Laptops,Laptop A,119,1004.624683,119550.3373
08-06-2023,Asia Pacific,Laptops,Laptop B,81,1248.773322,101150.6391
08-06-2023,Asia Pacific,Laptops,Laptop C,187,563.0689553,105293.8946
08-06-2023,Asia Pacific,Tablets,Tablet A,34,737.5454832,25076.54643
08-06-2023,Asia Pacific,Tablets,Tablet B,70,401.1160611,28078.12428
08-06-2023,Asia Pacific,Tablets,Tablet C,72,700.537294,50438.68517
08-06-2023,Asia Pacific,Tablets,Tablet D,17,231.7798434,3940.257337
08-06-2023,Asia Pacific,Wearables,Smartwatch A,48,130.9866299,6287.358233
08-06-2023,Asia Pacific,Wearables,Smartwatch B,491,99.04376304,48630.48765
08-06-2023,Asia Pacific,Wearables,Fitness Tracker,85,70.62400318,6003.04027
08-06-2023,Latin America,Smartphones,Model A,30,246.7472023,7402.41607
08-06-2023,Latin America,Smartphones,Model B,13,281.5668858,3660.369515
08-06-2023,Latin America,Smartphones,Model C,38,163.7851431,6223.835437
08-06-2023,Latin America,Smartphones,Model D,17,242.7782939,4127.230996
08-06-2023,Latin America,Laptops,Laptop A,186,1379.413175,256570.8505
08-06-2023,Latin America,Laptops,Laptop B,22,1279.842581,28156.53678
08-06-2023,Latin America,Laptops,Laptop C,159,1252.343973,199122.6917
08-06-2023,Latin America,Tablets,Tablet A,49,687.0864617,33667.23662
08-06-2023,Latin America,Tablets,Tablet B,73,605.7480872,44219.61037
08-06-2023,Latin America,Tablets,Tablet C,72,463.7969194,33393.3782
08-06-2023,Latin America,Tablets,Tablet D,24,779.9735661,18719.36559
08-06-2023,Latin America,Wearables,Smartwatch A,256,80.41538141,20586.33764
08-06-2023,Latin America,Wearables,Smartwatch B,155,71.20360623,11036.55897
08-06-2023,Latin America,Wearables,Fitness Tracker,396,188.7109348,74729.53017
08-06-2023,Middle East & Africa,Smartphones,Model A,36,237.9764022,8567.150478
08-06-2023,Middle East & Africa,Smartphones,Model B,22,185.9313844,4090.490458
08-06-2023,Middle East & Africa,Smartphones,Model C,42,155.2758691,6521.586501
08-06-2023,Middle East & Africa,Smartphones,Model D,16,246.388411,3942.214576
08-06-2023,Middle East & Africa,Laptops,Laptop A,196,829.9300208,162666.2841
08-06-2023,Middle East & Africa,Laptops,Laptop B,27,1419.421316,38324.37553
08-06-2023,Middle East & Africa,Laptops,Laptop C,184,708.4862067,130361.462
08-06-2023,Middle East & Africa,Tablets,Tablet A,95,267.7559548,25436.8157
08-06-2023,Middle East & Africa,Tablets,Tablet B,5,306.4676885,1532.338442
08-06-2023,Middle East & Africa,Tablets,Tablet C,16,298.5659395,4777.055033
08-06-2023,Middle East & Africa,Tablets,Tablet D,43,276.4658333,11888.03083
08-06-2023,Middle East & Africa,Wearables,Smartwatch A,335,150.5908715,50447.94194
08-06-2023,Middle East & Africa,Wearables,Smartwatch B,372,86.04841527,32010.01048
08-06-2023,Middle East & Africa,Wearables,Fitness Tracker,123,120.4365573,14813.69654
09-06-2023,North America,Smartphones,Model A,29,253.7458456,7358.629522
09-06-2023,North America,Smartphones,Model B,13,127.6907707,1659.98002
09-06-2023,North America,Smartphones,Model C,19,125.9157328,2392.398924
09-06-2023,North America,Smartphones,Model D,28,224.515698,6286.439545
09-06-2023,North America,Laptops,Laptop A,110,854.923271,94041.55981
09-06-2023,North America,Laptops,Laptop B,178,820.5939071,146065.7155
09-06-2023,North America,Laptops,Laptop C,114,863.1033206,98393.77855
09-06-2023,North America,Tablets,Tablet A,88,419.0509265,36876.48153
09-06-2023,North America,Tablets,Tablet B,80,369.5933917,29567.47133
09-06-2023,North America,Tablets,Tablet C,54,600.9736317,32452.57611
09-06-2023,North America,Tablets,Tablet D,86,543.9882467,46782.98922
09-06-2023,North America,Wearables,Smartwatch A,252,75.04310086,18910.86142
09-06-2023,North America,Wearables,Smartwatch B,242,142.0376277,34373.10591
09-06-2023,North America,Wearables,Fitness Tracker,329,53.58580287,17629.72915
09-06-2023,Europe,Smartphones,Model A,21,240.3509545,5047.370043
09-06-2023,Europe,Smartphones,Model B,49,215.9791196,10582.97686
09-06-2023,Europe,Smartphones,Model C,44,270.5244875,11903.07745
09-06-2023,Europe,Smartphones,Model D,24,141.8696232,3404.870957
09-06-2023,Europe,Laptops,Laptop A,86,1233.926724,106117.6982
09-06-2023,Europe,Laptops,Laptop B,176,647.0300092,113877.2816
09-06-2023,Europe,Laptops,Laptop C,174,724.3783339,126041.8301
09-06-2023,Europe,Tablets,Tablet A,52,554.007481,28808.38901
